date_id,full_date,year,quarter,month,month_name,day,weekday
20240704,2024-07-04 14:17:23,2024,3,7,July,4,3
20240316,2024-03-16 03:50:58,2024,1,3,March,16,5
20250414,2025-04-14 20:53:51,2025,2,4,April,14,0
20240914,2024-09-14 07:57:56,2024,3,9,September,14,5
20250817,2025-08-17 12:53:30,2025,3,8,August,17,6
20241108,2024-11-08 10:31:27,2024,4,11,November,8,4
20250926,2025-09-26 14:07:30,2025,3,9,September,26,4
20240207,2024-02-07 21:45:22,2024,1,2,February,7,2
20240502,2024-05-02 12:22:44,2024,2,5,May,2,3
20250122,2025-01-22 08:27:37,2025,1,1,January,22,2
20250417,2025-04-17 22:10:38,2025,2,4,April,17,3
20250926,2025-09-26 11:00:54,2025,3,9,September,26,4
20240824,2024-08-24 06:24:41,2024,3,8,August,24,5
20250415,2025-04-15 00:24:27,2025,2,4,April,15,1
20240628,2024-06-28 00:00:15,2024,2,6,June,28,4
20250101,2025-01-01 10:48:54,2025,1,1,January,1,2
20250725,2025-07-25 20:09:45,2025,3,7,July,25,4
20240727,2024-07-27 12:04:48,2024,3,7,July,27,5
20241225,2024-12-25 20:25:07,2024,4,12,December,25,2
20240625,2024-06-25 07:42:53,2024,2,6,June,25,1
20240208,2024-02-08 08:38:53,2024,1,2,February,8,3
20250531,2025-05-31 08:09:53,2025,2,5,May,31,5
20240917,2024-09-17 16:09:30,2024,3,9,September,17,1
20250702,2025-07-02 14:11:36,2025,3,7,July,2,2
20250507,2025-05-07 15:17:57,2025,2,5,May,7,2
20250409,2025-04-09 23:28:40,2025,2,4,April,9,2
20240823,2024-08-23 16:07:32,2024,3,8,August,23,4
20240929,2024-09-29 13:21:56,2024,3,9,September,29,6
20250323,2025-03-23 23:02:41,2025,1,3,March,23,6
20250420,2025-04-20 21:15:47,2025,2,4,April,20,6
20250925,2025-09-25 20:03:34,2025,3,9,September,25,3
20250117,2025-01-17 14:11:27,2025,1,1,January,17,4
20250418,2025-04-18 16:39:52,2025,2,4,April,18,4
20240516,2024-05-16 04:25:57,2024,2,5,May,16,3
20240814,2024-08-14 21:00:18,2024,3,8,August,14,2
20240624,2024-06-24 14:26:39,2024,2,6,June,24,0
20250410,2025-04-10 09:30:57,2025,2,4,April,10,3
20250831,2025-08-31 04:33:30,2025,3,8,August,31,6
20250410,2025-04-10 00:44:11,2025,2,4,April,10,3
20250103,2025-01-03 04:11:48,2025,1,1,January,3,4
20250704,2025-07-04 00:45:19,2025,3,7,July,4,4
20241120,2024-11-20 04:54:07,2024,4,11,November,20,2
20240325,2024-03-25 14:57:12,2024,1,3,March,25,0
20240829,2024-08-29 18:02:27,2024,3,8,August,29,3
20241118,2024-11-18 09:14:19,2024,4,11,November,18,0
20240314,2024-03-14 17:17:55,2024,1,3,March,14,3
20240401,2024-04-01 11:25:59,2024,2,4,April,1,0
20250424,2025-04-24 02:42:29,2025,2,4,April,24,3
20241218,2024-12-18 21:58:49,2024,4,12,December,18,2
20240818,2024-08-18 03:03:20,2024,3,8,August,18,6
20240321,2024-03-21 16:46:52,2024,1,3,March,21,3
20240708,2024-07-08 03:33:41,2024,3,7,July,8,0
20250901,2025-09-01 03:29:18,2025,3,9,September,1,0
20250529,2025-05-29 07:23:19,2025,2,5,May,29,3
20240907,2024-09-07 07:51:30,2024,3,9,September,7,5
20250523,2025-05-23 17:58:55,2025,2,5,May,23,4
20250320,2025-03-20 21:54:10,2025,1,3,March,20,3
20240616,2024-06-16 15:26:58,2024,2,6,June,16,6
20250104,2025-01-04 07:52:56,2025,1,1,January,4,5
20250422,2025-04-22 17:48:58,2025,2,4,April,22,1
20241129,2024-11-29 18:12:20,2024,4,11,November,29,4
20241024,2024-10-24 21:28:27,2024,4,10,October,24,3
20240730,2024-07-30 14:13:40,2024,3,7,July,30,1
20240505,2024-05-05 23:44:30,2024,2,5,May,5,6
20250827,2025-08-27 14:56:17,2025,3,8,August,27,2
20250927,2025-09-27 05:27:48,2025,3,9,September,27,5
20250907,2025-09-07 04:48:19,2025,3,9,September,7,6
20250922,2025-09-22 16:12:47,2025,3,9,September,22,0
20241021,2024-10-21 06:58:27,2024,4,10,October,21,0
20241014,2024-10-14 22:48:27,2024,4,10,October,14,0
20250830,2025-08-30 10:43:38,2025,3,8,August,30,5
20250908,2025-09-08 16:18:25,2025,3,9,September,8,0
20250712,2025-07-12 13:05:34,2025,3,7,July,12,5
20250221,2025-02-21 13:04:21,2025,1,2,February,21,4
20250502,2025-05-02 15:13:21,2025,2,5,May,2,4
20250906,2025-09-06 22:11:47,2025,3,9,September,6,5
20240709,2024-07-09 03:40:08,2024,3,7,July,9,1
20240709,2024-07-09 15:14:40,2024,3,7,July,9,1
20240606,2024-06-06 17:57:44,2024,2,6,June,6,3
20241001,2024-10-01 20:55:37,2024,4,10,October,1,1
20250223,2025-02-23 11:23:47,2025,1,2,February,23,6
20240407,2024-04-07 09:34:50,2024,2,4,April,7,6
20250822,2025-08-22 06:20:30,2025,3,8,August,22,4
20250509,2025-05-09 07:50:52,2025,2,5,May,9,4
20241114,2024-11-14 14:31:52,2024,4,11,November,14,3
20240712,2024-07-12 13:49:58,2024,3,7,July,12,4
20241208,2024-12-08 00:09:42,2024,4,12,December,8,6
20250710,2025-07-10 08:00:35,2025,3,7,July,10,3
20240615,2024-06-15 18:45:12,2024,2,6,June,15,5
20240618,2024-06-18 23:16:15,2024,2,6,June,18,1
20240318,2024-03-18 20:00:12,2024,1,3,March,18,0
20250320,2025-03-20 04:27:32,2025,1,3,March,20,3
20250410,2025-04-10 06:23:03,2025,2,4,April,10,3
20241024,2024-10-24 15:52:55,2024,4,10,October,24,3
20240727,2024-07-27 10:42:07,2024,3,7,July,27,5
20250205,2025-02-05 17:42:31,2025,1,2,February,5,2
20250114,2025-01-14 00:50:11,2025,1,1,January,14,1
20240320,2024-03-20 01:05:19,2024,1,3,March,20,2
20250916,2025-09-16 06:44:02,2025,3,9,September,16,1
20240404,2024-04-04 16:09:22,2024,2,4,April,4,3
20250330,2025-03-30 00:36:51,2025,1,3,March,30,6
20241111,2024-11-11 09:09:30,2024,4,11,November,11,0
20240714,2024-07-14 00:55:55,2024,3,7,July,14,6
20240603,2024-06-03 19:19:31,2024,2,6,June,3,0
20240113,2024-01-13 13:04:47,2024,1,1,January,13,5
20250217,2025-02-17 03:12:38,2025,1,2,February,17,0
20241101,2024-11-01 21:51:46,2024,4,11,November,1,4
20250125,2025-01-25 08:20:00,2025,1,1,January,25,5
20240928,2024-09-28 09:33:28,2024,3,9,September,28,5
20240712,2024-07-12 05:20:51,2024,3,7,July,12,4
20240227,2024-02-27 14:44:33,2024,1,2,February,27,1
20240227,2024-02-27 22:52:24,2024,1,2,February,27,1
20250330,2025-03-30 21:25:01,2025,1,3,March,30,6
20240815,2024-08-15 05:29:15,2024,3,8,August,15,3
20240113,2024-01-13 14:37:53,2024,1,1,January,13,5
20250907,2025-09-07 09:13:36,2025,3,9,September,7,6
20240913,2024-09-13 22:47:53,2024,3,9,September,13,4
20241026,2024-10-26 02:01:58,2024,4,10,October,26,5
20250808,2025-08-08 15:00:58,2025,3,8,August,8,4
20240622,2024-06-22 12:05:17,2024,2,6,June,22,5
20250128,2025-01-28 20:28:33,2025,1,1,January,28,1
20241006,2024-10-06 05:57:06,2024,4,10,October,6,6
20240717,2024-07-17 08:45:57,2024,3,7,July,17,2
20250226,2025-02-26 05:06:06,2025,1,2,February,26,2
20240210,2024-02-10 09:17:06,2024,1,2,February,10,5
20241030,2024-10-30 10:59:35,2024,4,10,October,30,2
20240218,2024-02-18 00:57:31,2024,1,2,February,18,6
20250514,2025-05-14 08:20:43,2025,2,5,May,14,2
20250116,2025-01-16 02:55:46,2025,1,1,January,16,3
20240512,2024-05-12 06:01:40,2024,2,5,May,12,6
20240216,2024-02-16 20:13:21,2024,1,2,February,16,4
20240721,2024-07-21 16:32:16,2024,3,7,July,21,6
20250416,2025-04-16 23:43:27,2025,2,4,April,16,2
20240704,2024-07-04 10:18:39,2024,3,7,July,4,3
20250927,2025-09-27 20:30:40,2025,3,9,September,27,5
20241216,2024-12-16 10:19:46,2024,4,12,December,16,0
20240523,2024-05-23 11:20:29,2024,2,5,May,23,3
20240805,2024-08-05 04:31:59,2024,3,8,August,5,0
20250904,2025-09-04 19:37:22,2025,3,9,September,4,3
20240602,2024-06-02 14:08:40,2024,2,6,June,2,6
20250331,2025-03-31 12:39:33,2025,1,3,March,31,0
20250111,2025-01-11 22:20:33,2025,1,1,January,11,5
20250918,2025-09-18 13:22:49,2025,3,9,September,18,3
20241021,2024-10-21 00:12:00,2024,4,10,October,21,0
20241014,2024-10-14 02:22:56,2024,4,10,October,14,0
20240207,2024-02-07 04:22:51,2024,1,2,February,7,2
20250914,2025-09-14 14:07:40,2025,3,9,September,14,6
20250604,2025-06-04 06:50:46,2025,2,6,June,4,2
20240810,2024-08-10 06:29:27,2024,3,8,August,10,5
20250412,2025-04-12 05:13:54,2025,2,4,April,12,5
20250308,2025-03-08 01:09:20,2025,1,3,March,8,5
20250223,2025-02-23 21:10:47,2025,1,2,February,23,6
20241020,2024-10-20 00:07:19,2024,4,10,October,20,6
20240606,2024-06-06 10:19:29,2024,2,6,June,6,3
20240415,2024-04-15 13:39:25,2024,2,4,April,15,0
20240815,2024-08-15 12:24:28,2024,3,8,August,15,3
20240823,2024-08-23 13:39:46,2024,3,8,August,23,4
20250409,2025-04-09 21:10:42,2025,2,4,April,9,2
20240618,2024-06-18 02:45:55,2024,2,6,June,18,1
20240822,2024-08-22 07:21:25,2024,3,8,August,22,3
20250222,2025-02-22 20:19:37,2025,1,2,February,22,5
20250730,2025-07-30 05:31:34,2025,3,7,July,30,2
20240714,2024-07-14 16:35:55,2024,3,7,July,14,6
20241114,2024-11-14 08:29:54,2024,4,11,November,14,3
20240118,2024-01-18 10:41:59,2024,1,1,January,18,3
20240506,2024-05-06 00:32:53,2024,2,5,May,6,0
20250319,2025-03-19 12:14:04,2025,1,3,March,19,2
20250731,2025-07-31 19:06:22,2025,3,7,July,31,3
20240808,2024-08-08 03:57:45,2024,3,8,August,8,3
20240107,2024-01-07 12:12:37,2024,1,1,January,7,6
20240630,2024-06-30 00:11:05,2024,2,6,June,30,6
20240327,2024-03-27 14:23:49,2024,1,3,March,27,2
20250424,2025-04-24 09:09:02,2025,2,4,April,24,3
20250327,2025-03-27 11:35:39,2025,1,3,March,27,3
20250425,2025-04-25 19:17:05,2025,2,4,April,25,4
20250911,2025-09-11 01:15:36,2025,3,9,September,11,3
20250814,2025-08-14 09:47:30,2025,3,8,August,14,3
20250728,2025-07-28 14:42:54,2025,3,7,July,28,0
20240220,2024-02-20 01:40:40,2024,1,2,February,20,1
20240824,2024-08-24 12:04:22,2024,3,8,August,24,5
20241004,2024-10-04 22:42:03,2024,4,10,October,4,4
20240206,2024-02-06 11:51:27,2024,1,2,February,6,1
20240926,2024-09-26 12:18:50,2024,3,9,September,26,3
20240905,2024-09-05 14:14:22,2024,3,9,September,5,3
20240113,2024-01-13 09:48:27,2024,1,1,January,13,5
20241106,2024-11-06 09:19:16,2024,4,11,November,6,2
20250717,2025-07-17 08:22:16,2025,3,7,July,17,3
20240820,2024-08-20 08:31:21,2024,3,8,August,20,1
20250415,2025-04-15 23:51:25,2025,2,4,April,15,1
20240925,2024-09-25 01:27:59,2024,3,9,September,25,2
20240906,2024-09-06 08:14:52,2024,3,9,September,6,4
20240822,2024-08-22 07:19:38,2024,3,8,August,22,3
20240616,2024-06-16 11:42:21,2024,2,6,June,16,6
20240929,2024-09-29 21:57:40,2024,3,9,September,29,6
20240113,2024-01-13 04:20:28,2024,1,1,January,13,5
20241007,2024-10-07 03:48:33,2024,4,10,October,7,0
20240521,2024-05-21 11:42:27,2024,2,5,May,21,1
20250429,2025-04-29 19:16:43,2025,2,4,April,29,1
20240502,2024-05-02 17:40:02,2024,2,5,May,2,3
20241113,2024-11-13 16:07:37,2024,4,11,November,13,2
20250106,2025-01-06 02:26:06,2025,1,1,January,6,0
20250904,2025-09-04 01:41:17,2025,3,9,September,4,3
20250907,2025-09-07 19:33:53,2025,3,9,September,7,6
20241206,2024-12-06 12:04:13,2024,4,12,December,6,4
20250304,2025-03-04 03:50:18,2025,1,3,March,4,1
20250723,2025-07-23 21:42:14,2025,3,7,July,23,2
20240227,2024-02-27 16:43:00,2024,1,2,February,27,1
20250826,2025-08-26 17:24:31,2025,3,8,August,26,1
20240919,2024-09-19 04:32:24,2024,3,9,September,19,3
20240120,2024-01-20 22:01:28,2024,1,1,January,20,5
20250406,2025-04-06 21:55:31,2025,2,4,April,6,6
20240625,2024-06-25 14:59:35,2024,2,6,June,25,1
20240312,2024-03-12 07:50:41,2024,1,3,March,12,1
20240221,2024-02-21 11:54:05,2024,1,2,February,21,2
20240229,2024-02-29 21:54:07,2024,1,2,February,29,3
20250401,2025-04-01 16:04:07,2025,2,4,April,1,1
20250726,2025-07-26 03:29:30,2025,3,7,July,26,5
20240122,2024-01-22 10:21:57,2024,1,1,January,22,0
20241222,2024-12-22 00:56:35,2024,4,12,December,22,6
20250510,2025-05-10 22:20:36,2025,2,5,May,10,5
20250105,2025-01-05 19:50:04,2025,1,1,January,5,6
20250927,2025-09-27 14:43:59,2025,3,9,September,27,5
20240704,2024-07-04 08:57:25,2024,3,7,July,4,3
20250207,2025-02-07 09:46:26,2025,1,2,February,7,4
20250621,2025-06-21 20:10:39,2025,2,6,June,21,5
20240527,2024-05-27 07:27:58,2024,2,5,May,27,0
20241123,2024-11-23 14:14:48,2024,4,11,November,23,5
20250129,2025-01-29 04:31:38,2025,1,1,January,29,2
20250207,2025-02-07 14:00:38,2025,1,2,February,7,4
20241225,2024-12-25 13:56:33,2024,4,12,December,25,2
20240215,2024-02-15 11:50:18,2024,1,2,February,15,3
20250602,2025-06-02 17:37:35,2025,2,6,June,2,0
20250914,2025-09-14 12:38:24,2025,3,9,September,14,6
20250810,2025-08-10 17:37:49,2025,3,8,August,10,6
20250819,2025-08-19 07:31:01,2025,3,8,August,19,1
20250528,2025-05-28 10:15:12,2025,2,5,May,28,2
20240605,2024-06-05 01:35:40,2024,2,6,June,5,2
20250522,2025-05-22 22:49:48,2025,2,5,May,22,3
20250428,2025-04-28 17:07:27,2025,2,4,April,28,0
20240114,2024-01-14 10:13:29,2024,1,1,January,14,6
20240201,2024-02-01 11:50:56,2024,1,2,February,1,3
20250612,2025-06-12 22:18:56,2025,2,6,June,12,3
20240821,2024-08-21 01:32:06,2024,3,8,August,21,2
20250823,2025-08-23 12:38:46,2025,3,8,August,23,5
20240226,2024-02-26 01:59:40,2024,1,2,February,26,0
20250722,2025-07-22 03:17:32,2025,3,7,July,22,1
20250725,2025-07-25 10:06:17,2025,3,7,July,25,4
20250929,2025-09-29 04:34:37,2025,3,9,September,29,0
20241001,2024-10-01 19:13:52,2024,4,10,October,1,1
20240422,2024-04-22 00:55:36,2024,2,4,April,22,0
20250324,2025-03-24 18:18:56,2025,1,3,March,24,0
20250110,2025-01-10 02:35:36,2025,1,1,January,10,4
20240208,2024-02-08 22:00:56,2024,1,2,February,8,3
20241106,2024-11-06 03:05:25,2024,4,11,November,6,2
20250420,2025-04-20 03:08:57,2025,2,4,April,20,6
20250829,2025-08-29 21:13:57,2025,3,8,August,29,4
20250623,2025-06-23 18:48:38,2025,2,6,June,23,0
20250129,2025-01-29 09:32:32,2025,1,1,January,29,2
20241025,2024-10-25 16:19:38,2024,4,10,October,25,4
20240215,2024-02-15 08:16:33,2024,1,2,February,15,3
20240302,2024-03-02 19:42:42,2024,1,3,March,2,5
20240709,2024-07-09 08:15:55,2024,3,7,July,9,1
20250328,2025-03-28 05:15:25,2025,1,3,March,28,4
20250528,2025-05-28 11:48:50,2025,2,5,May,28,2
20240806,2024-08-06 01:11:42,2024,3,8,August,6,1
20250302,2025-03-02 00:08:08,2025,1,3,March,2,6
20250702,2025-07-02 09:31:48,2025,3,7,July,2,2
20250520,2025-05-20 21:15:49,2025,2,5,May,20,1
20241128,2024-11-28 22:21:41,2024,4,11,November,28,3
20240912,2024-09-12 07:41:18,2024,3,9,September,12,3
20250420,2025-04-20 17:44:29,2025,2,4,April,20,6
20250508,2025-05-08 12:07:50,2025,2,5,May,8,3
20250806,2025-08-06 06:56:23,2025,3,8,August,6,2
20250908,2025-09-08 19:54:34,2025,3,9,September,8,0
20250922,2025-09-22 09:58:03,2025,3,9,September,22,0
20250317,2025-03-17 09:13:32,2025,1,3,March,17,0
20240207,2024-02-07 15:50:01,2024,1,2,February,7,2
20250217,2025-02-17 20:40:51,2025,1,2,February,17,0
20240418,2024-04-18 15:36:13,2024,2,4,April,18,3
20241208,2024-12-08 01:48:53,2024,4,12,December,8,6
20240727,2024-07-27 08:45:26,2024,3,7,July,27,5
20240717,2024-07-17 06:36:35,2024,3,7,July,17,2
20240613,2024-06-13 14:22:01,2024,2,6,June,13,3
20250420,2025-04-20 22:31:30,2025,2,4,April,20,6
20250625,2025-06-25 17:53:43,2025,2,6,June,25,2
20240827,2024-08-27 07:35:57,2024,3,8,August,27,1
20240929,2024-09-29 14:32:33,2024,3,9,September,29,6
20240315,2024-03-15 01:28:13,2024,1,3,March,15,4
20240926,2024-09-26 12:58:53,2024,3,9,September,26,3
20241111,2024-11-11 00:30:08,2024,4,11,November,11,0
20240201,2024-02-01 15:52:51,2024,1,2,February,1,3
20240206,2024-02-06 02:10:27,2024,1,2,February,6,1
20250408,2025-04-08 13:09:19,2025,2,4,April,8,1
20240415,2024-04-15 10:54:38,2024,2,4,April,15,0
20250809,2025-08-09 03:53:15,2025,3,8,August,9,5
20240626,2024-06-26 22:43:21,2024,2,6,June,26,2
20240421,2024-04-21 16:15:46,2024,2,4,April,21,6
20241022,2024-10-22 04:01:45,2024,4,10,October,22,1
20240625,2024-06-25 15:21:57,2024,2,6,June,25,1
20240119,2024-01-19 19:19:32,2024,1,1,January,19,4
20240418,2024-04-18 01:27:26,2024,2,4,April,18,3
20240117,2024-01-17 18:41:21,2024,1,1,January,17,2
20240329,2024-03-29 07:42:07,2024,1,3,March,29,4
20240624,2024-06-24 20:27:21,2024,2,6,June,24,0
20250710,2025-07-10 19:54:09,2025,3,7,July,10,3
20241016,2024-10-16 00:11:53,2024,4,10,October,16,2
20240617,2024-06-17 00:45:47,2024,2,6,June,17,0
20240514,2024-05-14 18:52:47,2024,2,5,May,14,1
20240208,2024-02-08 16:15:39,2024,1,2,February,8,3
20240205,2024-02-05 21:37:35,2024,1,2,February,5,0
20240428,2024-04-28 06:44:06,2024,2,4,April,28,6
20250207,2025-02-07 17:06:11,2025,1,2,February,7,4
20240223,2024-02-23 07:31:27,2024,1,2,February,23,4
20241021,2024-10-21 03:11:34,2024,4,10,October,21,0
20250820,2025-08-20 10:11:55,2025,3,8,August,20,2
20241129,2024-11-29 04:44:12,2024,4,11,November,29,4
20250308,2025-03-08 14:24:36,2025,1,3,March,8,5
20250119,2025-01-19 21:50:06,2025,1,1,January,19,6
20250808,2025-08-08 13:56:23,2025,3,8,August,8,4
20240505,2024-05-05 13:07:20,2024,2,5,May,5,6
20240929,2024-09-29 23:24:49,2024,3,9,September,29,6
20240522,2024-05-22 21:19:22,2024,2,5,May,22,2
20250911,2025-09-11 07:43:19,2025,3,9,September,11,3
20240526,2024-05-26 08:07:02,2024,2,5,May,26,6
20240220,2024-02-20 18:32:36,2024,1,2,February,20,1
20250619,2025-06-19 16:20:54,2025,2,6,June,19,3
20240802,2024-08-02 04:39:02,2024,3,8,August,2,4
20240902,2024-09-02 20:55:15,2024,3,9,September,2,0
20240416,2024-04-16 06:18:03,2024,2,4,April,16,1
20250927,2025-09-27 14:51:06,2025,3,9,September,27,5
20241021,2024-10-21 12:08:24,2024,4,10,October,21,0
20250331,2025-03-31 12:01:57,2025,1,3,March,31,0
20240422,2024-04-22 13:41:27,2024,2,4,April,22,0
20250502,2025-05-02 08:01:44,2025,2,5,May,2,4
20240508,2024-05-08 02:11:12,2024,2,5,May,8,2
20250413,2025-04-13 21:33:33,2025,2,4,April,13,6
20241003,2024-10-03 08:43:31,2024,4,10,October,3,3
20240410,2024-04-10 21:02:03,2024,2,4,April,10,2
20241105,2024-11-05 19:18:31,2024,4,11,November,5,1
20240109,2024-01-09 13:58:11,2024,1,1,January,9,1
20240407,2024-04-07 19:45:11,2024,2,4,April,7,6
20240222,2024-02-22 03:24:01,2024,1,2,February,22,3
20250418,2025-04-18 11:31:30,2025,2,4,April,18,4
20240704,2024-07-04 07:08:16,2024,3,7,July,4,3
20240902,2024-09-02 05:30:01,2024,3,9,September,2,0
20241221,2024-12-21 14:42:35,2024,4,12,December,21,5
20241218,2024-12-18 03:16:55,2024,4,12,December,18,2
20240714,2024-07-14 21:12:23,2024,3,7,July,14,6
20250605,2025-06-05 11:33:49,2025,2,6,June,5,3
20250205,2025-02-05 05:51:52,2025,1,2,February,5,2
20240504,2024-05-04 09:47:46,2024,2,5,May,4,5
20241209,2024-12-09 00:57:17,2024,4,12,December,9,0
20240912,2024-09-12 14:31:51,2024,3,9,September,12,3
20240512,2024-05-12 06:14:29,2024,2,5,May,12,6
20240920,2024-09-20 20:16:58,2024,3,9,September,20,4
20240402,2024-04-02 16:06:15,2024,2,4,April,2,1
20250417,2025-04-17 04:57:20,2025,2,4,April,17,3
20241221,2024-12-21 18:09:34,2024,4,12,December,21,5
20250910,2025-09-10 23:41:01,2025,3,9,September,10,2
20240805,2024-08-05 19:58:56,2024,3,8,August,5,0
20240922,2024-09-22 18:42:43,2024,3,9,September,22,6
20250718,2025-07-18 13:52:22,2025,3,7,July,18,4
20250104,2025-01-04 01:37:08,2025,1,1,January,4,5
20250908,2025-09-08 22:40:08,2025,3,9,September,8,0
20241028,2024-10-28 16:59:15,2024,4,10,October,28,0
20241112,2024-11-12 19:45:00,2024,4,11,November,12,1
20241206,2024-12-06 16:10:29,2024,4,12,December,6,4
20250613,2025-06-13 20:49:31,2025,2,6,June,13,4
20240406,2024-04-06 06:12:17,2024,2,4,April,6,5
20250725,2025-07-25 18:30:59,2025,3,7,July,25,4
20250716,2025-07-16 17:48:13,2025,3,7,July,16,2
20240430,2024-04-30 04:21:39,2024,2,4,April,30,1
20250203,2025-02-03 02:18:08,2025,1,2,February,3,0
20250815,2025-08-15 05:39:33,2025,3,8,August,15,4
20250422,2025-04-22 19:02:36,2025,2,4,April,22,1
20250917,2025-09-17 23:30:26,2025,3,9,September,17,2
20250608,2025-06-08 10:46:53,2025,2,6,June,8,6
20240628,2024-06-28 15:43:40,2024,2,6,June,28,4
20241231,2024-12-31 18:24:39,2024,4,12,December,31,1
20250627,2025-06-27 19:16:48,2025,2,6,June,27,4
20240904,2024-09-04 04:20:42,2024,3,9,September,4,2
20240118,2024-01-18 18:14:57,2024,1,1,January,18,3
20250725,2025-07-25 19:25:46,2025,3,7,July,25,4
20241213,2024-12-13 06:11:18,2024,4,12,December,13,4
20240905,2024-09-05 08:24:34,2024,3,9,September,5,3
20250701,2025-07-01 18:25:57,2025,3,7,July,1,1
20240621,2024-06-21 12:59:03,2024,2,6,June,21,4
20240605,2024-06-05 07:38:51,2024,2,6,June,5,2
20241111,2024-11-11 03:52:01,2024,4,11,November,11,0
20250313,2025-03-13 21:26:47,2025,1,3,March,13,3
20250629,2025-06-29 06:40:59,2025,2,6,June,29,6
20250128,2025-01-28 12:29:59,2025,1,1,January,28,1
20241023,2024-10-23 10:15:33,2024,4,10,October,23,2
20240201,2024-02-01 19:44:53,2024,1,2,February,1,3
20250301,2025-03-01 08:07:13,2025,1,3,March,1,5
20240516,2024-05-16 17:18:33,2024,2,5,May,16,3
20250118,2025-01-18 18:57:09,2025,1,1,January,18,5
20250629,2025-06-29 13:01:21,2025,2,6,June,29,6
20240517,2024-05-17 14:19:20,2024,2,5,May,17,4
20240921,2024-09-21 10:52:12,2024,3,9,September,21,5
20240316,2024-03-16 02:39:29,2024,1,3,March,16,5
20250506,2025-05-06 18:46:22,2025,2,5,May,6,1
20240926,2024-09-26 00:01:01,2024,3,9,September,26,3
20250102,2025-01-02 14:37:07,2025,1,1,January,2,3
20250513,2025-05-13 06:23:51,2025,2,5,May,13,1
20240917,2024-09-17 01:08:11,2024,3,9,September,17,1
20240910,2024-09-10 02:49:48,2024,3,9,September,10,1
20250209,2025-02-09 06:16:45,2025,1,2,February,9,6
20250822,2025-08-22 14:54:55,2025,3,8,August,22,4
20240822,2024-08-22 21:40:36,2024,3,8,August,22,3
20240430,2024-04-30 05:40:54,2024,2,4,April,30,1
20250808,2025-08-08 09:52:43,2025,3,8,August,8,4
20240827,2024-08-27 23:33:48,2024,3,8,August,27,1
20250223,2025-02-23 01:51:53,2025,1,2,February,23,6
20241109,2024-11-09 04:01:10,2024,4,11,November,9,5
20250704,2025-07-04 04:56:57,2025,3,7,July,4,4
20241028,2024-10-28 09:50:01,2024,4,10,October,28,0
20240428,2024-04-28 08:47:52,2024,2,4,April,28,6
20250421,2025-04-21 11:59:20,2025,2,4,April,21,0
20241121,2024-11-21 00:35:08,2024,4,11,November,21,3
20241201,2024-12-01 18:47:13,2024,4,12,December,1,6
20250517,2025-05-17 10:44:37,2025,2,5,May,17,5
20240621,2024-06-21 14:29:30,2024,2,6,June,21,4
20250327,2025-03-27 19:47:19,2025,1,3,March,27,3
20240902,2024-09-02 08:43:03,2024,3,9,September,2,0
20240508,2024-05-08 09:14:40,2024,2,5,May,8,2
20241228,2024-12-28 07:08:15,2024,4,12,December,28,5
20250412,2025-04-12 03:02:18,2025,2,4,April,12,5
20250213,2025-02-13 10:40:54,2025,1,2,February,13,3
20240304,2024-03-04 22:58:20,2024,1,3,March,4,0
20250115,2025-01-15 05:30:59,2025,1,1,January,15,2
20250117,2025-01-17 05:46:20,2025,1,1,January,17,4
20240102,2024-01-02 02:24:48,2024,1,1,January,2,1
20250427,2025-04-27 14:02:45,2025,2,4,April,27,6
20240117,2024-01-17 21:51:01,2024,1,1,January,17,2
20240608,2024-06-08 22:50:08,2024,2,6,June,8,5
20250614,2025-06-14 08:32:36,2025,2,6,June,14,5
20250107,2025-01-07 08:31:15,2025,1,1,January,7,1
